,path,flow,ID,node,IATA,name,lon,lat
14152,"(1, 2067, 3)",9.0839e-06,15919,125,XNA,Northwest Arkansas Regional Airport,-94.30680100000001,36.281898
14153,"(1, 2068, 1)",1.5948800000000002e-05,11298,391,DFW,Dallas Fort Worth International Airport,-97.038002,32.896801
14155,"(1, 2068, 3)",8.94842e-06,13851,447,OKC,Will Rogers World Airport,-97.60070037841795,35.39310073852539
14156,"(1, 2069, 1)",1.59078e-05,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
14157,"(1, 2069, 2)",9.15828e-06,10208,23,AGS,Augusta Regional At Bush Field,-81.9645004272461,33.36989974975586
14158,"(1, 2069, 3)",9.03857e-06,12953,274,LGA,La Guardia Airport,-73.87259674,40.77719879
14159,"(1, 2070, 1)",1.5854500000000002e-05,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
14160,"(1, 2070, 2)",9.14997e-06,15304,390,TPA,Tampa International Airport,-82.533203125,27.975500106811523
14161,"(1, 2070, 3)",9.070549999999999e-06,12448,79,JAN,Jackson-Medgar Wiley Evers International Airport,-90.0758972168,32.3111991882
14163,"(1, 2071, 2)",1.42905e-05,10821,282,BWI,Baltimore/Washington International Thurgood Marshall Airport,-76.668297,39.1754
14165,"(1, 2071, 4)",3.95565e-07,12478,240,JFK,John F Kennedy International Airport,-73.77890015,40.63980103
14166,"(1, 2072, 1)",9.93592e-06,10529,168,BDL,Bradley International Airport,-72.68319702149999,41.9388999939
14167,"(1, 2072, 2)",9.171189999999999e-06,11298,391,DFW,Dallas Fort Worth International Airport,-97.038002,32.896801
14168,"(1, 2072, 3)",8.812739999999999e-06,15376,559,TUS,Tucson International Airport,-110.94100189208984,32.116100311279304
14169,"(1, 2072, 4)",6.140509999999999e-06,13930,144,ORD,Chicago O'Hare International Airport,-87.9048,41.9786
14170,"(1, 2073, 1)",1.62932e-05,10821,282,BWI,Baltimore/Washington International Thurgood Marshall Airport,-76.668297,39.1754
14171,"(1, 2073, 2)",9.398439999999999e-06,13296,371,MHT,Manchester-Boston Regional Airport,-71.435699,42.932598
14172,"(1, 2073, 3)",4.20659e-06,10994,501,CHS,Charleston Air Force Base-International Airport,-80.04049683,32.89860153
14173,"(1, 2073, 4)",4.15983e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
14174,"(1, 2074, 1)",1.5796e-05,11292,343,DEN,Denver International Airport,-104.672996521,39.861698150635
14175,"(1, 2074, 2)",9.18543e-06,11884,183,GEG,Spokane International Airport,-117.53399658203124,47.61989974975586
14176,"(1, 2074, 3)",8.98977e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
14177,"(1, 2075, 1)",1.58089e-05,13232,483,MDW,Chicago Midway International Airport,-87.752403,41.785999
14178,"(1, 2075, 2)",9.13882e-06,12264,311,IAD,Washington Dulles International Airport,-77.45580292,38.94449997
14179,"(1, 2075, 3)",9.00452e-06,13871,154,OMA,Eppley Airfield,-95.89409599999999,41.3032
14180,"(1, 2076, 1)",1.57635e-05,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
14182,"(1, 2076, 3)",1.97808e-06,10529,168,BDL,Bradley International Airport,-72.68319702149999,41.9388999939
14183,"(1, 2076, 4)",1.93266e-06,11618,65,EWR,Newark Liberty International Airport,-74.168701171875,40.69250106811523
14184,"(1, 2076, 5)",1.59891e-06,14730,358,SDF,Louisville International Standiford Field,-85.736,38.1744
14185,"(1, 2076, 6)",1.2214299999999998e-06,11057,288,CLT,Charlotte Douglas International Airport,-80.94309997558594,35.2140007019043
14186,"(1, 2076, 7)",1.1968700000000002e-06,14747,440,SEA,Seattle Tacoma International Airport,-122.308998,47.449001
14187,"(1, 2077, 1)",1.2860699999999999e-05,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
14188,"(1, 2077, 2)",9.0328e-06,12217,392,HSV,Huntsville International Carl T Jones Field,-86.775100708008,34.637199401855
14189,"(1, 2077, 3)",8.9668e-06,14100,161,PHL,Philadelphia International Airport,-75.24109649658203,39.87189865112305
14190,"(1, 2077, 4)",3.0662999999999998e-06,11193,420,CVG,Cincinnati Northern Kentucky International Airport,-84.6678009033,39.0488014221
14191,"(1, 2078, 1)",1.57197e-05,11057,288,CLT,Charlotte Douglas International Airport,-80.94309997558594,35.2140007019043
14192,"(1, 2078, 2)",9.32622e-06,12264,311,IAD,Washington Dulles International Airport,-77.45580292,38.94449997
14193,"(1, 2078, 3)",8.87702e-06,11292,343,DEN,Denver International Airport,-104.672996521,39.861698150635
14194,"(1, 2079, 1)",1.70571e-05,12266,310,IAH,George Bush Intercontinental Houston Airport,-95.34140014648438,29.98439979553223
14195,"(1, 2079, 2)",8.44828e-06,11298,391,DFW,Dallas Fort Worth International Airport,-97.038002,32.896801
14196,"(1, 2079, 3)",8.41485e-06,13256,178,MFE,Mc Allen Miller International Airport,-98.23860168,26.17580032
14197,"(1, 2080, 1)",1.5936099999999998e-05,13232,483,MDW,Chicago Midway International Airport,-87.752403,41.785999
14198,"(1, 2080, 2)",9.87817e-06,11433,522,DTW,Detroit Metropolitan Wayne County Airport,-83.35340118408203,42.212398529052734
14199,"(1, 2080, 3)",8.06968e-06,10529,168,BDL,Bradley International Airport,-72.68319702149999,41.9388999939
14200,"(1, 2081, 1)",1.57743e-05,13930,144,ORD,Chicago O'Hare International Airport,-87.9048,41.9786
14201,"(1, 2081, 2)",9.23146e-06,13367,290,MLI,Quad City International Airport,-90.50749969482422,41.44850158691406
14202,"(1, 2081, 3)",8.8554e-06,10721,298,BOS,General Edward Lawrence Logan International Airport,-71.00520325,42.36429977
14203,"(1, 2082, 1)",1.57156e-05,11057,288,CLT,Charlotte Douglas International Airport,-80.94309997558594,35.2140007019043
14204,"(1, 2082, 2)",9.16944e-06,11973,267,GPT,Gulfport Biloxi International Airport,-89.07009887695312,30.40730094909668
14205,"(1, 2082, 3)",8.96613e-06,11278,172,DCA,Ronald Reagan Washington National Airport,-77.037697,38.8521
14206,"(1, 2083, 1)",1.5681199999999998e-05,13244,18,MEM,Memphis International Airport,-89.97669982910156,35.04240036010742
14207,"(1, 2083, 2)",1.01386e-05,10693,141,BNA,Nashville International Airport,-86.6781997680664,36.1245002746582
14208,"(1, 2083, 3)",8.019339999999999e-06,12448,79,JAN,Jackson-Medgar Wiley Evers International Airport,-90.0758972168,32.3111991882
14209,"(1, 2084, 1)",1.57231e-05,11292,343,DEN,Denver International Airport,-104.672996521,39.861698150635
14210,"(1, 2084, 2)",9.07685e-06,13029,189,LNK,Lincoln Airport,-96.75920104980469,40.85100173950195
14211,"(1, 2084, 3)",9.03618e-06,14107,163,PHX,Phoenix Sky Harbor International Airport,-112.01200103759766,33.43429946899414
14212,"(1, 2085, 1)",1.5713800000000002e-05,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
14213,"(1, 2085, 2)",9.171749999999999e-06,13244,18,MEM,Memphis International Airport,-89.97669982910156,35.04240036010742
14214,"(1, 2085, 3)",8.94599e-06,11996,223,GSP,Greenville Spartanburg International Airport,-82.2189025879,34.895698547399995
14215,"(1, 2086, 1)",1.57272e-05,10821,282,BWI,Baltimore/Washington International Thurgood Marshall Airport,-76.668297,39.1754
14216,"(1, 2086, 2)",9.11279e-06,10257,499,ALB,Albany International Airport,-73.80169677734375,42.74829864501953
14217,"(1, 2086, 3)",8.98155e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
14218,"(1, 2087, 1)",1.56859e-05,11433,522,DTW,Detroit Metropolitan Wayne County Airport,-83.35340118408203,42.212398529052734
14219,"(1, 2087, 2)",9.17068e-06,14100,161,PHL,Philadelphia International Airport,-75.24109649658203,39.87189865112305
14220,"(1, 2087, 3)",8.929969999999999e-06,11823,5,FWA,Fort Wayne International Airport,-85.19509888,40.97850037
14221,"(1, 2088, 1)",1.56695e-05,13930,144,ORD,Chicago O'Hare International Airport,-87.9048,41.9786
14222,"(1, 2088, 2)",9.1105e-06,12339,80,IND,Indianapolis International Airport,-86.294403,39.7173
14223,"(1, 2088, 3)",8.994389999999999e-06,13198,239,MCI,Kansas City International Airport,-94.713898,39.2976
14224,"(1, 2089, 1)",1.57633e-05,11259,413,DAL,Dallas Love Field,-96.851799,32.847099
14225,"(1, 2089, 2)",9.137799999999999e-06,10279,255,AMA,Rick Husband Amarillo International Airport,-101.706001,35.219398
14226,"(1, 2089, 3)",5.9030999999999994e-06,15016,369,STL,St Louis Lambert International Airport,-90.370003,38.748697
14227,"(1, 2089, 4)",2.96233e-06,10693,141,BNA,Nashville International Airport,-86.6781997680664,36.1245002746582
14228,"(1, 2090, 1)",1.56458e-05,11292,343,DEN,Denver International Airport,-104.672996521,39.861698150635
14229,"(1, 2090, 2)",9.41579e-06,14100,161,PHL,Philadelphia International Airport,-75.24109649658203,39.87189865112305
14230,"(1, 2090, 3)",8.70051e-06,10713,246,BOI,Boise Air Terminal/Gowen Field,-116.223,43.5644
14231,"(1, 2091, 1)",1.4018699999999998e-05,14107,163,PHX,Phoenix Sky Harbor International Airport,-112.01200103759766,33.43429946899414
14232,"(1, 2091, 2)",1.01795e-05,15370,556,TUL,Tulsa International Airport,-95.88809967041016,36.19839859008789
14233,"(1, 2091, 3)",9.56365e-06,14831,316,SJC,Norman Y. Mineta San Jose International Airport,-121.929001,37.362598
14234,"(1, 2092, 1)",1.1560599999999999e-05,12892,529,LAX,Los Angeles International Airport,-118.40799709999999,33.94250107
14235,"(1, 2092, 2)",1.1193e-05,14869,399,SLC,Salt Lake City International Airport,-111.97799682617188,40.78839874267578
14236,"(1, 2092, 3)",1.09822e-05,12280,127,IDA,Idaho Falls Regional Airport,-112.070999,43.514599
14237,"(1, 2093, 1)",1.72494e-05,13198,239,MCI,Kansas City International Airport,-94.713898,39.2976
14238,"(1, 2093, 2)",9.15122e-06,12339,80,IND,Indianapolis International Airport,-86.294403,39.7173
14239,"(1, 2093, 3)",7.33105e-06,12191,109,HOU,William P Hobby Airport,-95.27890015,29.64539909
14240,"(1, 2094, 1)",1.56402e-05,11298,391,DFW,Dallas Fort Worth International Airport,-97.038002,32.896801
14241,"(1, 2094, 2)",9.51229e-06,10140,67,ABQ,Albuquerque International Sunport,-106.609001,35.040199
14242,"(1, 2094, 3)",8.566010000000001e-06,13495,312,MSY,Louis Armstrong New Orleans International Airport,-90.25800323486328,29.99340057373047
14243,"(1, 2095, 1)",1.57048e-05,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
14244,"(1, 2095, 2)",9.27799e-06,11721,541,FNT,Bishop International Airport,-83.74359893798828,42.96540069580078
14245,"(1, 2095, 3)",8.71924e-06,12191,109,HOU,William P Hobby Airport,-95.27890015,29.64539909
14246,"(1, 2096, 1)",1.58693e-05,11298,391,DFW,Dallas Fort Worth International Airport,-97.038002,32.896801
14247,"(1, 2096, 2)",7.0580299999999996e-06,11057,288,CLT,Charlotte Douglas International Airport,-80.94309997558594,35.2140007019043
14248,"(1, 2096, 3)",5.8074000000000005e-06,13198,239,MCI,Kansas City International Airport,-94.713898,39.2976
14249,"(1, 2096, 4)",4.96412e-06,12896,526,LBB,Lubbock Preston Smith International Airport,-101.822998,33.663601
14250,"(1, 2097, 1)",1.57023e-05,14122,466,PIT,Pittsburgh International Airport,-80.23290253,40.49150085
14251,"(1, 2097, 2)",9.00303e-06,11618,65,EWR,Newark Liberty International Airport,-74.168701171875,40.69250106811523
14252,"(1, 2097, 3)",8.97559e-06,14696,38,SBN,South Bend Regional Airport,-86.31729888916016,41.70869827270508
14253,"(1, 2098, 1)",1.5640899999999998e-05,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
14254,"(1, 2098, 2)",9.01977e-06,14524,59,RIC,Richmond International Airport,-77.3197021484375,37.50519943237305
14256,"(1, 2099, 1)",1.26925e-05,11697,201,FLL,Fort Lauderdale Hollywood International Airport,-80.152702,26.072599
14257,"(1, 2099, 2)",1.22743e-05,11996,223,GSP,Greenville Spartanburg International Airport,-82.2189025879,34.895698547399995
14258,"(1, 2099, 3)",8.64544e-06,11057,288,CLT,Charlotte Douglas International Airport,-80.94309997558594,35.2140007019043
14259,"(1, 2100, 1)",1.56139e-05,11298,391,DFW,Dallas Fort Worth International Airport,-97.038002,32.896801
14260,"(1, 2100, 2)",9.17433e-06,12278,150,ICT,Wichita Eisenhower National Airport,-97.433098,37.649899
14261,"(1, 2100, 3)",8.81809e-06,13303,458,MIA,Miami International Airport,-80.29060363769531,25.79319953918457
14262,"(1, 2101, 1)",1.56984e-05,11292,343,DEN,Denver International Airport,-104.672996521,39.861698150635
14263,"(1, 2101, 2)",9.15973e-06,15016,369,STL,St Louis Lambert International Airport,-90.370003,38.748697
14264,"(1, 2101, 3)",8.72795e-06,10372,551,ASE,Aspen-Pitkin Co/Sardy Field,-106.8690033,39.22320175
14265,"(1, 2102, 1)",1.70495e-05,13487,159,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,-93.221802,44.882
14266,"(1, 2102, 2)",8.60223e-06,11618,65,EWR,Newark Liberty International Airport,-74.168701171875,40.69250106811523
14267,"(1, 2102, 3)",7.93023e-06,13871,154,OMA,Eppley Airfield,-95.89409599999999,41.3032
14268,"(1, 2103, 1)",1.5904000000000002e-05,11057,288,CLT,Charlotte Douglas International Airport,-80.94309997558594,35.2140007019043
14269,"(1, 2103, 2)",8.96464e-06,11278,172,DCA,Ronald Reagan Washington National Airport,-77.037697,38.8521
14270,"(1, 2103, 3)",8.67375e-06,14986,13,SRQ,Sarasota Bradenton International Airport,-82.55439758300781,27.39539909362793
14271,"(1, 2104, 1)",1.56025e-05,13930,144,ORD,Chicago O'Hare International Airport,-87.9048,41.9786
14272,"(1, 2104, 2)",9.40086e-06,13342,530,MKE,General Mitchell International Airport,-87.89659881591797,42.94720077514648
14273,"(1, 2104, 3)",8.5388e-06,13230,485,MDT,Harrisburg International Airport,-76.7633972168,40.1935005188
14274,"(1, 2105, 1)",1.56701e-05,10821,282,BWI,Baltimore/Washington International Thurgood Marshall Airport,-76.668297,39.1754
14275,"(1, 2105, 2)",9.29357e-06,14321,32,PWM,Portland International Jetport Airport,-70.30930328,43.64619827
14276,"(1, 2105, 3)",8.57648e-06,14492,107,RDU,Raleigh Durham International Airport,-78.7874984741211,35.877601623535156
14277,"(1, 2106, 1)",1.56296e-05,11298,391,DFW,Dallas Fort Worth International Airport,-97.038002,32.896801
14278,"(1, 2106, 2)",9.16564e-06,12264,311,IAD,Washington Dulles International Airport,-77.45580292,38.94449997
14279,"(1, 2106, 3)",4.760080000000001e-06,14893,241,SMF,Sacramento International Airport,-121.59100341796876,38.69540023803711
14280,"(1, 2106, 4)",3.98312e-06,11982,9,GRK,Robert Gray  Army Air Field Airport,-97.8289031982,31.067199706999997
14281,"(1, 2107, 1)",9.561289999999999e-06,14100,161,PHL,Philadelphia International Airport,-75.24109649658203,39.87189865112305
14282,"(1, 2107, 2)",9.33018e-06,11973,267,GPT,Gulfport Biloxi International Airport,-89.07009887695312,30.40730094909668
14283,"(1, 2107, 3)",8.84288e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
14284,"(1, 2107, 4)",5.79514e-06,13244,18,MEM,Memphis International Airport,-89.97669982910156,35.04240036010742
14285,"(1, 2108, 1)",1.4746300000000001e-05,11292,343,DEN,Denver International Airport,-104.672996521,39.861698150635
14286,"(1, 2108, 2)",9.577469999999999e-06,12278,150,ICT,Wichita Eisenhower National Airport,-97.433098,37.649899
14287,"(1, 2108, 3)",9.178789999999999e-06,14057,319,PDX,Portland International Airport,-122.59799960000001,45.58869934
14288,"(1, 2109, 1)",1.69617e-05,14122,466,PIT,Pittsburgh International Airport,-80.23290253,40.49150085
14289,"(1, 2109, 2)",9.1058e-06,12266,310,IAH,George Bush Intercontinental Houston Airport,-95.34140014648438,29.98439979553223
14290,"(1, 2109, 3)",7.425160000000001e-06,10721,298,BOS,General Edward Lawrence Logan International Airport,-71.00520325,42.36429977
14291,"(1, 2110, 1)",1.22897e-05,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
14292,"(1, 2110, 2)",8.97318e-06,10423,471,AUS,Austin Bergstrom International Airport,-97.6698989868164,30.194499969482425
14292,"(1, 2110, 2)",8.97318e-06,10423,471,AUS,Austin Robert Mueller Municipal,-97.6997852325,30.2987223546
14293,"(1, 2110, 3)",8.88177e-06,10529,168,BDL,Bradley International Airport,-72.68319702149999,41.9388999939
14294,"(1, 2110, 4)",3.34454e-06,11193,420,CVG,Cincinnati Northern Kentucky International Airport,-84.6678009033,39.0488014221
14295,"(1, 2111, 1)",1.5572e-05,10821,282,BWI,Baltimore/Washington International Thurgood Marshall Airport,-76.668297,39.1754
14296,"(1, 2111, 2)",8.764769999999999e-06,13342,530,MKE,General Mitchell International Airport,-87.89659881591797,42.94720077514648
14297,"(1, 2111, 3)",6.070030000000001e-06,13296,371,MHT,Manchester-Boston Regional Airport,-71.435699,42.932598
14298,"(1, 2111, 4)",3.07684e-06,14576,287,ROC,Greater Rochester International Airport,-77.67240142822266,43.118900299072266
14299,"(1, 2112, 1)",1.55934e-05,12266,310,IAH,George Bush Intercontinental Houston Airport,-95.34140014648438,29.98439979553223
14300,"(1, 2112, 2)",9.9597e-06,14683,199,SAT,San Antonio International Airport,-98.46980285644531,29.533700942993164
14301,"(1, 2112, 3)",7.930060000000001e-06,12478,240,JFK,John F Kennedy International Airport,-73.77890015,40.63980103
14302,"(1, 2113, 1)",1.63849e-05,14107,163,PHX,Phoenix Sky Harbor International Airport,-112.01200103759766,33.43429946899414
14303,"(1, 2113, 2)",9.10348e-06,15370,556,TUL,Tulsa International Airport,-95.88809967041016,36.19839859008789
14304,"(1, 2113, 3)",7.947289999999999e-06,14908,394,SNA,John Wayne Airport-Orange County Airport,-117.86799620000001,33.67570114
14305,"(1, 2114, 1)",1.62425e-05,15016,369,STL,St Louis Lambert International Airport,-90.370003,38.748697
14306,"(1, 2114, 2)",7.72891e-06,12191,109,HOU,William P Hobby Airport,-95.27890015,29.64539909
14307,"(1, 2114, 3)",4.63559e-06,11042,128,CLE,Cleveland Hopkins International Airport,-81.8498001099,41.411701202399996
14308,"(1, 2114, 4)",3.53716e-06,12953,274,LGA,La Guardia Airport,-73.87259674,40.77719879
14309,"(1, 2114, 5)",1.2854900000000002e-06,14108,165,PIA,General Wayne A. Downing Peoria International Airport,-89.6932983398,40.664199829100006
14310,"(1, 2115, 1)",1.54287e-05,14869,399,SLC,Salt Lake City International Airport,-111.97799682617188,40.78839874267578
14311,"(1, 2115, 2)",9.92006e-06,11292,343,DEN,Denver International Airport,-104.672996521,39.861698150635
14312,"(1, 2115, 3)",8.07428e-06,13127,504,LWS,Lewiston Nez Perce County Airport,-117.01499938964844,46.3745002746582
14313,"(1, 2116, 1)",1.55142e-05,13930,144,ORD,Chicago O'Hare International Airport,-87.9048,41.9786
14314,"(1, 2116, 2)",9.07948e-06,14100,161,PHL,Philadelphia International Airport,-75.24109649658203,39.87189865112305
